company_name,company_description,relationship_to_bond,sector,industry,ISIN,bond_destination,coupon_rate,total_bond_amount,nominal_amount,quarter_created,year_created,maturity_date,bond_currency,country,status,stocks_info,bond_types,Floating rate,Foreign bonds,Green bonds,Securitization,Senior Secured,Senior Unsecured,Zero-coupon bonds
Wolters Kluwer,Wolters Kluwer,Borrower,corporate,Other sectors,XS2324836878,International bonds,0.25%,"500,000,000 EUR","1,000 EUR",Q2,2021,3/30/2028, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Stellantis,"Stellantis N.V (formerly Fiat Chrysler Automobiles NV) was established in 2014 by merging Fiat S.p.A. into a new Netherlands-based holding company with its global headquarters in London, UK and listings on the Borsa Italiana and New ...",Profile,corporate,Engineering industry,XS2325733413,International bonds,0.63%,"1,250,000,000 EUR","1,000 EUR",Q2,2021,3/30/2027, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
London Stock Exchange Group,London Stock Exchange Group is a leading global financial markets infrastructure and data provider.,Profile,corporate,Financial institutions,XS2327298217,International bonds,0%,"500,000,000 EUR","1,000 EUR",Q2,2021,4/6/2025, EUR (1461D),United Kingdom,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
London Stock Exchange Group,London Stock Exchange Group is a leading global financial markets infrastructure and data provider.,Profile,corporate,Financial institutions,XS2327299298,International bonds,0.25%,"500,000,000 EUR","1,000 EUR",Q2,2021,4/6/2028, EUR,United Kingdom,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
London Stock Exchange Group,London Stock Exchange Group is a leading global financial markets infrastructure and data provider.,Profile,corporate,Financial institutions,XS2327299884,International bonds,0.75%,"500,000,000 EUR","1,000 EUR",Q2,2021,4/6/2033, EUR,United Kingdom,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Holcim Ltd,"Holcim Ltd (formerly LafargeHolcim Ltd) provides building materials. The Company produces and markets ready-mixed concrete, cement, clinker, and ad-mixtures, as well as provides consulting and engineering services in all areas of the cement manufacturing process. LafargeHolcim ...",Profile,corporate,Construction and development,XS2328418186,International bonds,0.63%,"500,000,000 EUR","1,000 EUR",Q2,2021,4/6/2030, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Deutsche Wohnen,Deutsche Wohnen is one of the leading listed residential companies in Germany. Its operational focus is on managing and developing its residential property portfolio. The company is listed in the MDAX of the German Stock Exchange ...,Profile,corporate,Construction and development,DE000A3H25P4,International bonds,0.50%,"500,000,000 EUR","100,000 EUR",Q2,2021,4/7/2031, EUR,Germany,Outstanding,"Par amount, integral multiple",Green bonds,no,no,yes,no,no,no,no
Deutsche Wohnen,Deutsche Wohnen is one of the leading listed residential companies in Germany. Its operational focus is on managing and developing its residential property portfolio. The company is listed in the MDAX of the German Stock Exchange ...,Profile,corporate,Construction and development,DE000A3H25Q2,International bonds,1.30%,"500,000,000 EUR","100,000 EUR",Q2,2021,4/7/2041, EUR,Germany,Outstanding,"Par amount, integral multiple",Green bonds,no,no,yes,no,no,no,no
Vantage Towers,Vantage Towers,Issuer,corporate,Communication,DE000A3H3J14,International bonds,0%,"750,000,000 EUR","100,000 EUR",Q2,2021,3/31/2025, EUR (1461D),Germany,Outstanding,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Vantage Towers,Vantage Towers,Issuer,corporate,Communication,DE000A3H3J22,International bonds,0.38%,"750,000,000 EUR","100,000 EUR",Q2,2021,3/31/2027, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Vantage Towers,Vantage Towers,Issuer,corporate,Communication,DE000A3H3J30,International bonds,0.75%,"700,000,000 EUR","100,000 EUR",Q2,2021,3/31/2030, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
LEG Immobilien AG,"Here at LEG, we provide around 300,000 people with a place to live. With our slogan “gewohnt gut” we offer our tenants a comprehensive service program with numerous events and services. Our aim is to ...",Profile,corporate,Construction and development,DE000A3H3JU7,International bonds,0.88%,"500,000,000 EUR","100,000 EUR",Q2,2021,3/30/2033, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
E.ON,"E.ON SE operates as an international and privately-owned energy supplier. The Company's main segments are renewable, developing and operating renewable assets, energy networks, power and gas distribution business, and customer solutions which develops energy solutions.",Profile,corporate,Power,XS2327420977,International bonds,0.60%,"750,000,000 EUR","1,000 EUR",Q2,2021,10/1/2032, EUR,Germany,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Fresenius SE,"Fresenius SE & Co. KGaA is a diversified medical equipment company based in Bad Homburg, Germany. The Fresenius Group provides products and services for dialysis, hospitals as well as inpatient and outpatient medical care. In addition, ...",Profile,corporate,Healthсare,XS2325562424,International bonds,0%,"500,000,000 EUR","1,000 EUR",Q2,2021,10/1/2025, EUR (1644D),Germany,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
Fresenius SE,"Fresenius SE & Co. KGaA is a diversified medical equipment company based in Bad Homburg, Germany. The Fresenius Group provides products and services for dialysis, hospitals as well as inpatient and outpatient medical care. In addition, ...",Profile,corporate,Healthсare,XS2325562697,International bonds,0.88%,"500,000,000 EUR","1,000 EUR",Q2,2021,10/1/2031, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Fresenius SE,"Fresenius SE & Co. KGaA is a diversified medical equipment company based in Bad Homburg, Germany. The Fresenius Group provides products and services for dialysis, hospitals as well as inpatient and outpatient medical care. In addition, ...",Profile,corporate,Healthсare,XS2325565104,International bonds,0.50%,"500,000,000 EUR","1,000 EUR",Q2,2021,10/1/2028, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Regie Autonome des Transports Parisiens,"Régie Autonome des Transports Parisiens provides public transport services in the Paris region. The company operates in two segments, Infrastructure Management and Transport Operations. It operates, develops, modernizes, and maintains multimodal networks, including the metro system, ...",Profile,corporate,Transportation,FR0013426731,International bonds,0.35%,"500,000,000 EUR","100,000 EUR",Q2,2021,6/20/2029, EUR,France,Outstanding,"Par amount, integral multiple",Green bonds,no,no,yes,no,no,no,no
CARMILA,"The third largest listed owner of commercial property in continental Europe, Carmila was founded by Carrefour and large institutional investors in order to increase the value of shopping centres adjoining Carrefour hypermarkets in France, Spain and ...",Profile,corporate,Construction and development,FR0014002QG3,International bonds,1.63%,"300,000,000 EUR","100,000 EUR",Q2,2021,4/1/2029, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Ferrovie dello Stato,"Ferrovie dello Stato Italiane SpA, together with its subsidiaries, provides rail transportation of passengers and freight in Italy and internationally. It offers mobility services at metropolitan, regional, and interregional levels; and cargo transportation services for petrochemical, ...",Profile,corporate,Transportation,XS2324772453,International bonds,0.38%,"1,000,000,000 EUR","1,000 EUR",Q2,2021,3/25/2028, EUR,Italy,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Holcim Ltd,"Holcim Ltd (formerly LafargeHolcim Ltd) provides building materials. The Company produces and markets ready-mixed concrete, cement, clinker, and ad-mixtures, as well as provides consulting and engineering services in all areas of the cement manufacturing process. LafargeHolcim ...",Profile,corporate,Construction and development,XS2261215011,International bonds,0.50%,"850,000,000 EUR","100,000 EUR",Q2,2021,4/23/2031, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Secured,no,no,no,no,yes,no,no
Enexis Holding,"Enexis manages the energy grid in the North, East and South of the Netherlands.",Profile,corporate,Power,XS2331315635,International bonds,0.38%,"500,000,000 EUR","1,000 EUR",Q2,2021,4/14/2033, EUR,Netherlands,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Redes Energeticas Nacionais (REN),A Portuguese energy sector company which is the current concession holder of the country's two main energy infrastructure networks: the National Electricity Transmission Grid (RNT) and the National Natural Gas Transportation Grid (RNTGN).,Profile,corporate,Power,XS2332186001,International bonds,0.50%,"300,000,000 EUR","1,000 EUR",Q2,2021,4/16/2029, EUR,Portugal,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
SGS S.A.,"SGS S.A. (formerly Société Générale de Surveillance) is a multinational company headquartered in Geneva, Switzerland which provides inspection, verification, testing and certification services. It has more than 80,000 employees and operates over 1,650 offices and laboratories ...",Profile,corporate,Other sectors,XS2332234413,International bonds,0.13%,"750,000,000 EUR","100,000 EUR",Q2,2021,4/21/2027, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
EnBW Energie Baden-Wuerttemberg,EnBW Energie Baden-Wuerttemberg,Borrower,corporate,Power,XS2306986782,International bonds,0.13%,"500,000,000 EUR","1,000 EUR",Q2,2021,3/1/2028, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Covivio (Fonciere des Regions),Foncière des Régions is a holding company of real estate investment (REIT) companies that own residential and commercial properties in 8 countries (mostly Europe). Its business comes from the rental and leasing of properties (including hotels ...,Profile,corporate,Financial institutions,FR0013447232,International bonds,1.13%,"500,000,000 EUR","100,000 EUR",Q2,2021,9/17/2031, EUR,France,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Terega SAS,"Terega Holding operates as a holding company. The Company, through its subsidiaries, provides gas transmission and storage infrastructures. Terega serves customers in France and Europe.",Profile,corporate,Oil and gas,FR0013486834,International bonds,0.63%,"400,000,000 EUR","100,000 EUR",Q2,2021,2/27/2028, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
INWIT,INWIT,Borrower,corporate,Communication,XS2332687040,International bonds,1.75%,"500,000,000 EUR","1,000 EUR",Q2,2021,4/19/2031, EUR,Italy,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Holcim Ltd,"Holcim Ltd (formerly LafargeHolcim Ltd) provides building materials. The Company produces and markets ready-mixed concrete, cement, clinker, and ad-mixtures, as well as provides consulting and engineering services in all areas of the cement manufacturing process. LafargeHolcim ...",Profile,corporate,Construction and development,XS2081615473,International bonds,0.50%,"500,000,000 EUR","1,000 EUR",Q2,2021,11/29/2026, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Danfoss,"The Danfoss Group is a global producer of components and solutions. The products and services are used in areas such as cooling food, air conditioning, heating buildings, controlling electric motors and powering mobile machinery. The company ...",Profile,corporate,Engineering industry,XS2332689418,International bonds,0.13%,"700,000,000 EUR","1,000 EUR",Q2,2021,4/28/2026, EUR,Denmark,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Danfoss,"The Danfoss Group is a global producer of components and solutions. The products and services are used in areas such as cooling food, air conditioning, heating buildings, controlling electric motors and powering mobile machinery. The company ...",Profile,corporate,Engineering industry,XS2332689681,International bonds,0.38%,"700,000,000 EUR","1,000 EUR",Q2,2021,10/28/2028, EUR,Denmark,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Danfoss,"The Danfoss Group is a global producer of components and solutions. The products and services are used in areas such as cooling food, air conditioning, heating buildings, controlling electric motors and powering mobile machinery. The company ...",Profile,corporate,Engineering industry,XS2332689764,International bonds,0.75%,"500,000,000 EUR","1,000 EUR",Q2,2021,4/28/2031, EUR,Denmark,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Royal Schiphol Group,"Amsterdam Airport Schiphol is the main international airport of the Netherlands, located 20 minutes southwest of Amsterdam, in the municipality of Haarlemmermeer. It is the fourth busiest airport in Europe in terms of passengers. Schiphol Nederland ...",Profile,corporate,Transportation,XS2333391303,International bonds,0%,"300,000,000 EUR","1,000 EUR",Q2,2021,4/22/2033, EUR (4383D),Netherlands,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
Royal Schiphol Group,"Amsterdam Airport Schiphol is the main international airport of the Netherlands, located 20 minutes southwest of Amsterdam, in the municipality of Haarlemmermeer. It is the fourth busiest airport in Europe in terms of passengers. Schiphol Nederland ...",Profile,corporate,Transportation,XS2333391485,International bonds,0.75%,"700,000,000 EUR","1,000 EUR",Q2,2021,4/22/2033, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
